日期,板块名称,涨的数量,跌的数量,涨幅比,涨跌幅,总市值,总市值亿元,跌停,跌<-5%,-3%<-5%,-3<-1%,平盘,<3%,3-5%,5%-涨停,涨停
2023-03-03,LED,1,0,100.0,2.45,86182526765.92,861.83,0,0,0,0,0,1,0,0,0
2023-03-03,专业工程,2,0,100.0,3.9000000000000004,122177415291.72,1221.77,0,0,0,0,0,0,2,0,0
2023-03-03,专用设备,1,1,50.0,-0.19500000000000003,180169686444.48,1801.70,0,0,0,1,0,1,0,0,0
2023-03-03,中药,1,2,33.33333333333333,-0.5599999999999999,167154834800.88,1671.55,0,0,0,2,0,1,0,0,0
2023-03-03,乘用车,1,1,50.0,-0.01666666666666668,204677964880.07,2046.78,0,0,0,1,1,1,0,0,0
2023-03-03,传媒,1,2,33.33333333333333,-0.4166666666666667,216773842876.91998,2167.74,0,0,0,2,1,0,0,0,0
2023-03-03,保险,1,0,100.0,0.16,67276273108.399994,672.76,0,0,0,0,0,1,0,0,0
2023-03-03,保险及其他,2,0,100.0,0.99,145277901025.83,1452.78,0,0,0,0,0,2,0,0,0
2023-03-03,光伏设备,2,3,40.0,-0.21999999999999997,342535446737.74,3425.35,0,0,0,2,1,2,0,0,0
2023-03-03,光学光电子,1,0,100.0,1.225,148759191963.58,1487.59,0,0,0,0,1,1,0,0,0
2023-03-03,公路铁路运输,0,1,0.0,-0.82,52329737851.93,523.30,0,0,0,1,0,0,0,0,0
2023-03-03,其他传媒,0,1,0.0,-0.59,52563383459.7,525.63,0,0,0,1,0,0,0,0,0
2023-03-03,其他建材,1,1,50.0,-0.785,145385733044.35,1453.86,0,0,0,1,1,0,0,0,0
2023-03-03,其他生物制品,1,0,100.0,0.09,78236479259.9,782.36,0,0,0,0,1,0,0,0,0
2023-03-03,其他电源设备,1,1,50.0,-0.2250000000000001,106123456439.09,1061.23,0,0,0,1,0,1,0,0,0
2023-03-03,其他白色家电,1,1,50.0,-0.485,159135136804.68,1591.35,0,0,0,1,0,1,0,0,0
2023-03-03,其他纺织,0,1,0.0,-2.85,63939930000.0,639.40,0,0,0,1,0,0,0,0,0
2023-03-03,军工电子,2,0,100.0,1.14,147599155391.94,1475.99,0,0,0,0,0,2,0,0,0
2023-03-03,农产品加工,1,0,100.0,0.3,59951198547.450005,599.51,0,0,0,0,0,1,0,0,0
2023-03-03,农商行,1,0,100.0,0.34,57288000003.3,572.88,0,0,0,0,0,1,0,0,0
2023-03-03,分立器件,1,0,100.0,1.13,67913315292.36,679.13,0,0,0,0,0,1,0,0,0
2023-03-03,化妆品,0,2,0.0,-1.005,111074220667.32,1110.74,0,0,0,2,0,0,0,0,0
2023-03-03,化学制剂,0,1,0.0,-1.46,80473741112.52,804.74,0,0,0,1,0,0,0,0,0
2023-03-03,化学制品,1,1,50.0,-0.9150000000000001,128172419136.78001,1281.72,0,0,0,1,0,1,0,0,0
2023-03-03,化学制药,0,2,0.0,-1.175,138830071993.8,1388.30,0,0,0,2,0,0,0,0,0
2023-03-03,化学原料,0,1,0.0,-1.99,52846111610.159996,528.46,0,0,0,1,0,0,0,0,0
2023-03-03,化工合成材料,0,1,0.0,-0.72,94130666582.85,941.31,0,0,0,1,0,0,0,0,0
2023-03-03,医疗服务,1,0,100.0,1.0,85385470811.5,853.85,0,0,0,0,0,1,0,0,0
2023-03-03,医疗研发外包,1,0,100.0,1.0,85385470811.5,853.85,0,0,0,0,0,1,0,0,0
2023-03-03,医疗美容,0,1,0.0,-1.17,59207165040.39,592.07,0,0,0,1,0,0,0,0,0
2023-03-03,医药商业,1,0,100.0,0.31,54630309547.380005,546.30,0,0,0,0,0,1,0,0,0
2023-03-03,半导体及元件,13,1,92.85714285714286,2.2521428571428572,952516796366.76,9525.17,0,0,0,1,0,9,3,1,0
2023-03-03,半导体材料,1,0,100.0,1.44,55671203429.659996,556.71,0,0,0,0,0,1,0,0,0
2023-03-03,半导体设备,1,0,100.0,9.05,73450179571.2,734.50,0,0,0,0,0,0,0,1,0
2023-03-03,印制电路板,1,0,100.0,0.41,67824172943.52,678.24,0,0,0,0,0,1,0,0,0
2023-03-03,原料药,0,1,0.0,-0.89,58356330881.28,583.56,0,0,0,1,0,0,0,0,0
2023-03-03,品牌消费电子,1,0,100.0,2.9,69324638680.5,693.25,0,0,0,0,0,1,0,0,0
2023-03-03,啤酒,1,1,50.0,-0.605,145801472979.28,1458.01,0,0,0,1,0,1,0,0,0
2023-03-03,国有大型银行,1,0,100.0,2.82,55931023842.98,559.31,0,0,0,0,0,1,0,0,0
2023-03-03,国防军工,5,0,100.0,3.72,382206267178.41003,3822.06,0,0,0,0,0,2,1,2,0
2023-03-03,城商行,4,0,100.0,0.7375,306301837761.25,3063.02,0,0,0,0,0,4,0,0,0
2023-03-03,基础建设,1,1,50.0,0.98,144660583263.69,1446.61,0,0,0,0,1,1,0,0,0
2023-03-03,多元金融,1,0,100.0,1.82,78001627917.43,780.02,0,0,0,0,0,1,0,0,0
2023-03-03,家具,0,1,0.0,-3.66,83910681663.5,839.11,0,0,1,0,0,0,0,0,0
2023-03-03,家用轻工,0,1,0.0,-3.66,83910681663.5,839.11,0,0,1,0,0,0,0,0,0
2023-03-03,小家电,0,1,0.0,-1.78,51491601824.25,514.92,0,0,0,1,0,0,0,0,0
2023-03-03,小家电Ⅲ,0,1,0.0,-1.78,51491601824.25,514.92,0,0,0,1,0,0,0,0,0
2023-03-03,小金属,0,1,0.0,-0.31,92839298353.90001,928.39,0,0,0,1,0,0,0,0,0
2023-03-03,工程机械,1,1,50.0,-0.19500000000000003,180169686444.48,1801.70,0,0,0,1,0,1,0,0,0
2023-03-03,广告营销,0,1,0.0,-0.74,97051582158.72,970.52,0,0,0,1,0,0,0,0,0
2023-03-03,建筑材料,3,1,75.0,-0.135,295201999333.55,2952.02,0,0,0,1,1,2,0,0,0
2023-03-03,建筑装饰,3,1,75.0,2.44,266837998555.41,2668.38,0,0,0,0,1,1,2,0,0
2023-03-03,数字媒体,1,0,100.0,0.08,67158877258.5,671.59,0,0,0,0,1,0,0,0,0
2023-03-03,普钢,1,0,100.0,0.98,93905167254.88,939.05,0,0,0,0,0,1,0,0,0
2023-03-03,机场,1,0,100.0,1.61,50385615344.82,503.86,0,0,0,0,0,1,0,0,0
2023-03-03,机场航运,2,0,100.0,0.8600000000000001,108031119992.51999,1080.31,0,0,0,0,0,2,0,0,0
2023-03-03,氟化工,1,0,100.0,1.16,51754132372.770004,517.54,0,0,0,0,0,1,0,0,0
2023-03-03,氮肥,0,1,0.0,-2.99,76418286764.01001,764.18,0,0,0,1,0,0,0,0,0
2023-03-03,水泥,1,0,100.0,0.9,87327301965.12,873.27,0,0,0,0,0,1,0,0,0
2023-03-03,水电,1,0,100.0,0.415,140690121734.88,1406.90,0,0,0,0,1,1,0,0,0
2023-03-03,汽车整车,1,1,50.0,-0.01666666666666668,204677964880.07,2046.78,0,0,0,1,1,1,0,0,0
2023-03-03,汽车零部件,1,2,33.33333333333333,-0.45,201479689756.84,2014.80,0,0,0,2,0,1,0,0,0
2023-03-03,油气开采,1,1,50.0,1.485,121030862024.79,1210.31,0,0,0,0,1,0,1,0,0
2023-03-03,油气开采及服务,1,1,50.0,1.485,121030862024.79,1210.31,0,0,0,0,1,0,1,0,0
2023-03-03,消费电子,2,1,66.66666666666666,0.7333333333333333,205917369404.8,2059.17,0,0,0,1,0,2,0,0,0
2023-03-03,消费电子零部件及组装,1,1,50.0,-0.35000000000000003,136592730724.29999,1365.93,0,0,0,1,0,1,0,0,0
2023-03-03,涤纶,0,1,0.0,-0.72,94130666582.85,941.31,0,0,0,1,0,0,0,0,0
2023-03-03,港口,1,0,100.0,0.82,72175780960.29,721.76,0,0,0,0,0,1,0,0,0
2023-03-03,港口航运,3,0,100.0,0.8633333333333333,220459755135.3,2204.60,0,0,0,0,0,3,0,0,0
2023-03-03,游戏,0,1,0.0,-0.59,52563383459.7,525.63,0,0,0,1,0,0,0,0,0
2023-03-03,火电,3,0,100.0,1.3933333333333333,211475984448.27,2114.76,0,0,0,0,0,3,0,0,0
2023-03-03,煤炭开采,2,1,66.66666666666666,0.19000000000000003,203360042004.0,2033.60,0,0,0,1,0,2,0,0,0
2023-03-03,煤炭开采加工,2,1,66.66666666666666,0.19000000000000003,203360042004.0,2033.60,0,0,0,1,0,2,0,0,0
2023-03-03,燃气,0,1,0.0,-2.53,58595709898.37,585.96,0,0,0,1,0,0,0,0,0
2023-03-03,燃气Ⅲ,0,1,0.0,-2.53,58595709898.37,585.96,0,0,0,1,0,0,0,0,0
2023-03-03,物流,1,0,100.0,0.39,62138178244.38,621.38,0,0,0,0,0,1,0,0,0
2023-03-03,玻璃玻纤,1,0,100.0,0.13,62488964324.079994,624.89,0,0,0,0,0,1,0,0,0
2023-03-03,生物制品,2,0,100.0,0.425,140151094566.78,1401.51,0,0,0,0,1,1,0,0,0
2023-03-03,电力,4,0,100.0,1.002,352166106183.15,3521.66,0,0,0,0,1,4,0,0,0
2023-03-03,电力设备,7,7,50.0,-0.07642857142857142,927980621693.22,9279.81,0,0,0,5,2,7,0,0,0
2023-03-03,电池,1,3,25.0,-0.5025,274280352568.63998,2742.80,0,0,0,2,1,1,0,0,0
2023-03-03,疫苗,1,0,100.0,0.76,61914615306.88,619.15,0,0,0,0,0,1,0,0,0
2023-03-03,白色家电,1,1,50.0,-0.485,159135136804.68,1591.35,0,0,0,1,0,1,0,0,0
2023-03-03,白酒,0,3,0.0,-1.3733333333333333,201318543995.54,2013.19,0,0,0,3,0,0,0,0,0
2023-03-03,纺织制造,0,1,0.0,-2.85,63939930000.0,639.40,0,0,0,1,0,0,0,0,0
2023-03-03,美容护理,0,3,0.0,-1.0599999999999998,170281385707.71,1702.81,0,0,0,3,0,0,0,0,0
2023-03-03,肉制品,0,1,0.0,-0.3,92090695041.54,920.91,0,0,0,1,0,0,0,0,0
2023-03-03,股份制银行,1,0,100.0,1.32,82475520548.88,824.76,0,0,0,0,0,1,0,0,0
2023-03-03,能源金属,0,1,0.0,-0.31,92839298353.90001,928.39,0,0,0,1,0,0,0,0,0
2023-03-03,航天装备,1,0,100.0,7.45,68080000000.0,680.80,0,0,0,0,0,0,0,1,0
2023-03-03,航海装备,1,0,100.0,3.42,89611998823.32,896.12,0,0,0,0,0,0,1,0,0
2023-03-03,航空装备,1,0,100.0,5.45,76915112963.15,769.15,0,0,0,0,0,0,0,1,0
2023-03-03,航空运输,1,0,100.0,0.11,57645504647.7,576.46,0,0,0,0,0,1,0,0,0
2023-03-03,航运,2,0,100.0,0.885,148283974175.01,1482.84,0,0,0,0,0,2,0,0,0
2023-03-03,被动元件,0,1,0.0,-0.28,60618811844.729996,606.19,0,0,0,1,0,0,0,0,0
2023-03-03,计算机应用,3,9,25.0,-0.7025,827577335661.0,8275.77,0,0,1,8,0,2,0,1,0
2023-03-03,计算机设备,1,1,50.0,-4.765,131065497622.02,1310.65,0,1,0,0,0,1,0,0,0
2023-03-03,证券,11,1,91.66666666666666,0.81,911160037347.6,9111.60,0,0,0,1,0,11,0,0,0
2023-03-03,软件开发,3,6,33.33333333333333,-0.44333333333333325,626038526710.47,6260.39,0,0,1,5,0,2,0,1,0
2023-03-03,软饮料,0,0,,0.0,81518037900.0,815.18,0,0,0,0,1,0,0,0,0
2023-03-03,输变电设备,2,0,100.0,0.8049999999999999,147716643585.37,1477.17,0,0,0,0,0,2,0,0,0
2023-03-03,通信服务,1,0,100.0,2.56,78450527642.3,784.51,0,0,0,0,0,1,0,0,0
2023-03-03,通信线缆及配套,0,1,0.0,-1.53,54743712418.079994,547.44,0,0,0,1,0,0,0,0,0
2023-03-03,通信终端及配件,0,1,0.0,-1.9,62356256016.6,623.56,0,0,0,1,0,0,0,0,0
2023-03-03,通信设备,0,2,0.0,-1.7149999999999999,117099968434.68,1171.00,0,0,0,2,0,0,0,0,0
2023-03-03,酒店,1,0,100.0,0.49,57941253153.57,579.41,0,0,0,0,0,1,0,0,0
2023-03-03,酒店及餐饮,1,0,100.0,0.49,57941253153.57,579.41,0,0,0,0,0,1,0,0,0
2023-03-03,钛白粉,0,1,0.0,-1.99,52846111610.159996,528.46,0,0,0,1,0,0,0,0,0
2023-03-03,钢铁,1,0,100.0,0.98,93905167254.88,939.05,0,0,0,0,0,1,0,0,0
2023-03-03,银行,7,0,100.0,1.0614285714285714,501996382156.41003,5019.96,0,0,0,0,0,7,0,0,0
2023-03-03,集成电路制造,2,0,100.0,2.605,158467000876.22998,1584.67,0,0,0,0,0,1,1,0,0
2023-03-03,集成电路封测,1,0,100.0,2.5,52550200090.0,525.50,0,0,0,0,0,1,0,0,0
2023-03-03,集成电路设计,5,0,100.0,2.146,350700605716.83997,3507.01,0,0,0,0,0,3,2,0,0
2023-03-03,面板,0,0,,0.0,62576665197.659996,625.77,0,0,0,0,1,0,0,0,0
2023-03-03,风电设备,1,0,100.0,0.88,57324722362.38,573.25,0,0,0,0,0,1,0,0,0
2023-03-03,食品加工制造,0,1,0.0,-0.3,92090695041.54,920.91,0,0,0,1,0,0,0,0,0
2023-03-03,饮料制造,1,4,20.0,-0.8883333333333333,428638054874.82,4286.38,0,0,0,4,1,1,0,0,0
2023-03-03,饲料,1,0,100.0,0.3,59951198547.450005,599.51,0,0,0,0,0,1,0,0,0
2023-03-03,高速公路,0,1,0.0,-0.82,52329737851.93,523.30,0,0,0,1,0,0,0,0,0
2023-03-06,IT服务,3,0,100.0,2.5700000000000003,206591048126.26,2065.91,0,0,0,0,0,1,2,0,0
2023-03-06,LED,0,1,0.0,-1.09,85241865091.24,852.42,0,0,0,1,0,0,0,0,0
2023-03-06,专业工程,0,2,0.0,-0.875,121121086468.20001,1211.21,0,0,0,2,0,0,0,0,0
2023-03-06,专用设备,0,2,0.0,-2.15,176235118757.04,1762.35,0,0,1,1,0,0,0,0,0
2023-03-06,中药,2,1,66.66666666666666,3.1233333333333335,172656848554.2,1726.57,0,0,0,1,0,0,1,1,0
2023-03-06,乘用车,1,2,33.33333333333333,0.026666666666666655,204640634938.82,2046.41,0,0,0,1,1,1,0,0,0
2023-03-06,传媒,0,3,0.0,-2.183333333333333,211328858015.23,2113.29,0,0,1,2,0,0,0,0,0
2023-03-06,保险,0,1,0.0,-1.3,66400388585.6,664.00,0,0,0,1,0,0,0,0,0
2023-03-06,保险及其他,1,1,50.0,0.89,146804011528.04,1468.04,0,0,0,1,0,0,1,0,0
2023-03-06,光伏设备,4,1,80.0,2.3920000000000003,351569020284.35,3515.69,0,0,0,0,1,2,1,1,0
2023-03-06,光学光电子,0,2,0.0,-1.2200000000000002,146976691743.64,1469.77,0,0,0,2,0,0,0,0,0
2023-03-06,公路铁路运输,1,0,100.0,1.3,53009344837.02,530.09,0,0,0,0,0,1,0,0,0
2023-03-06,其他传媒,0,1,0.0,-0.76,52164167889.12,521.64,0,0,0,1,0,0,0,0,0
2023-03-06,其他建材,0,2,0.0,-2.5999999999999996,141824272137.52,1418.24,0,0,1,1,0,0,0,0,0
2023-03-06,其他生物制品,0,1,0.0,-0.39,77928891839.5,779.29,0,0,0,1,0,0,0,0,0
2023-03-06,其他电源设备,2,0,100.0,3.4250000000000003,109899547689.48999,1099.00,0,0,0,0,0,1,0,1,0
2023-03-06,其他白色家电,2,0,100.0,4.57,166014465092.0,1660.14,0,0,0,0,0,1,0,1,0
2023-03-06,其他纺织,0,1,0.0,-0.89,63368100000.0,633.68,0,0,0,1,0,0,0,0,0
2023-03-06,军工电子,2,0,100.0,1.7999999999999998,149846731796.44,1498.47,0,0,0,0,0,2,0,0,0
2023-03-06,农产品加工,1,0,100.0,0.61,60314264095.049995,603.14,0,0,0,0,0,1,0,0,0
2023-03-06,农商行,0,1,0.0,-0.67,56902222225.5,569.02,0,0,0,1,0,0,0,0,0
2023-03-06,分立器件,0,1,0.0,-1.95,66592190054.52,665.92,0,0,0,1,0,0,0,0,0
2023-03-06,化妆品,1,1,50.0,-0.23999999999999988,110694735986.34,1106.95,0,0,0,1,0,1,0,0,0
2023-03-06,化学制剂,1,0,100.0,1.33,81541124936.8,815.41,0,0,0,0,0,1,0,0,0
2023-03-06,化学制品,0,2,0.0,-0.73,127226922546.53,1272.27,0,0,0,2,0,0,0,0,0
2023-03-06,化学制药,1,0,100.0,0.665,139897455818.08002,1398.97,0,0,0,0,1,1,0,0,0
2023-03-06,化学原料,0,1,0.0,-4.16,50647177974.64,506.47,0,0,1,0,0,0,0,0,0
2023-03-06,化工合成材料,0,0,,0.0,94130666582.85,941.31,0,0,0,0,1,0,0,0,0
2023-03-06,医疗服务,0,1,0.0,-1.1,84448651374.0,844.49,0,0,0,1,0,0,0,0,0
2023-03-06,医疗研发外包,0,1,0.0,-1.1,84448651374.0,844.49,0,0,0,1,0,0,0,0,0
2023-03-06,医疗美容,1,0,100.0,0.57,59543924734.29,595.44,0,0,0,0,0,1,0,0,0
2023-03-06,医药商业,1,0,100.0,1.47,55435738615.44,554.36,0,0,0,0,0,1,0,0,0
2023-03-06,半导体及元件,7,7,50.0,0.25999999999999995,956823893695.65,9568.24,0,0,0,7,0,4,3,0,0
2023-03-06,半导体材料,1,0,100.0,0.59,55999002468.5,559.99,0,0,0,0,0,1,0,0,0
2023-03-06,半导体设备,1,0,100.0,3.4,75945969715.2,759.46,0,0,0,0,0,0,1,0,0
2023-03-06,印制电路板,1,0,100.0,0.1,67893807618.0,678.94,0,0,0,0,0,1,0,0,0
2023-03-06,原料药,0,0,,0.0,58356330881.28,583.56,0,0,0,0,1,0,0,0,0
2023-03-06,品牌消费电子,0,0,,0.0,69324638680.5,693.25,0,0,0,0,1,0,0,0,0
2023-03-06,啤酒,2,0,100.0,0.67,146790875863.15,1467.91,0,0,0,0,0,2,0,0,0
2023-03-06,国有大型银行,0,1,0.0,-0.34,55739150690.85999,557.39,0,0,0,1,0,0,0,0,0
2023-03-06,国防军工,4,1,80.0,2.8120000000000003,391582171243.87,3915.82,0,0,0,1,0,3,0,1,0
2023-03-06,城商行,0,4,0.0,-0.9125000000000001,303746599463.44,3037.47,0,0,0,4,0,0,0,0,0
2023-03-06,基础建设,1,1,50.0,-0.535,143700392030.47998,1437.00,0,0,0,1,0,1,0,0,0
2023-03-06,多元金融,1,0,100.0,3.08,80403622942.44,804.04,0,0,0,0,0,0,1,0,0
2023-03-06,家具,0,1,0.0,-3.01,81382701054.4,813.83,0,0,1,0,0,0,0,0,0
2023-03-06,家用轻工,0,1,0.0,-3.01,81382701054.4,813.83,0,0,1,0,0,0,0,0,0
2023-03-06,小金属,1,1,50.0,-0.775,193200403868.84,1932.00,0,0,0,1,0,1,0,0,0
2023-03-06,工程机械,0,2,0.0,-2.15,176235118757.04,1762.35,0,0,1,1,0,0,0,0,0
2023-03-06,广告营销,0,1,0.0,-3.87,93296610229.96,932.97,0,0,1,0,0,0,0,0,0
2023-03-06,建筑材料,0,4,0.0,-2.48,287854315957.07996,2878.54,0,0,2,2,0,0,0,0,0
2023-03-06,建筑装饰,1,3,25.0,-0.7050000000000001,264821478498.68,2648.21,0,0,0,3,0,1,0,0,0
2023-03-06,数字媒体,0,1,0.0,-1.92,65868079896.15,658.68,0,0,0,1,0,0,0,0,0
2023-03-06,普钢,0,1,0.0,-0.97,92993466601.92,929.93,0,0,0,1,0,0,0,0,0
2023-03-06,机场,0,1,0.0,-0.68,50042856056.76,500.43,0,0,0,1,0,0,0,0,0
2023-03-06,机场航运,0,2,0.0,-1.175,106726074855.81,1067.26,0,0,0,2,0,0,0,0,0
2023-03-06,氟化工,0,1,0.0,-0.68,51403165382.24,514.03,0,0,0,1,0,0,0,0,0
2023-03-06,氮肥,0,1,0.0,-0.78,75823757164.29001,758.24,0,0,0,1,0,0,0,0,0
2023-03-06,水泥,0,1,0.0,-3.37,84381738208.36,843.82,0,0,1,0,0,0,0,0,0
2023-03-06,水电,0,2,0.0,-0.435,140110679394.25,1401.11,0,0,0,2,0,0,0,0,0
2023-03-06,汽车整车,1,2,33.33333333333333,0.026666666666666655,204640634938.82,2046.41,0,0,0,1,1,1,0,0,0
2023-03-06,汽车零部件,0,3,0.0,-0.86,199717617820.12,1997.18,0,0,0,3,0,0,0,0,0
2023-03-06,油气开采,1,1,50.0,-1.0699999999999998,119514880791.43,1195.15,0,0,0,1,0,1,0,0,0
2023-03-06,油气开采及服务,1,1,50.0,-1.0699999999999998,119514880791.43,1195.15,0,0,0,1,0,1,0,0,0
2023-03-06,消费电子,0,2,0.0,-0.8466666666666667,204182573649.14,2041.83,0,0,0,2,1,0,0,0,0
2023-03-06,消费电子零部件及组装,0,2,0.0,-1.27,134857934968.64,1348.58,0,0,0,2,0,0,0,0,0
2023-03-06,涤纶,0,0,,0.0,94130666582.85,941.31,0,0,0,0,1,0,0,0,0
2023-03-06,港口,0,1,0.0,-0.54,71786693192.31,717.87,0,0,0,1,0,0,0,0,0
2023-03-06,港口航运,0,3,0.0,-0.8066666666666666,218861749466.37,2188.62,0,0,0,3,0,0,0,0,0
2023-03-06,游戏,0,1,0.0,-0.76,52164167889.12,521.64,0,0,0,1,0,0,0,0,0
2023-03-06,火电,3,0,100.0,2.2533333333333334,216548751640.65,2165.49,0,0,0,0,0,2,1,0,0
2023-03-06,煤炭开采,0,4,0.0,-3.525,296283208612.0,2962.83,0,1,2,1,0,0,0,0,0
2023-03-06,煤炭开采加工,0,4,0.0,-3.525,296283208612.0,2962.83,0,1,2,1,0,0,0,0,0
2023-03-06,燃气,0,1,0.0,-0.58,58254857011.6,582.55,0,0,0,1,0,0,0,0,0
2023-03-06,燃气Ⅲ,0,1,0.0,-0.58,58254857011.6,582.55,0,0,0,1,0,0,0,0,0
2023-03-06,物流,0,1,0.0,-0.39,61897332592.27,618.97,0,0,0,1,0,0,0,0,0
2023-03-06,玻璃玻纤,0,1,0.0,-1.35,61648305611.200005,616.48,0,0,0,1,0,0,0,0,0
2023-03-06,生物制品,1,1,50.0,0.065,140164557783.18,1401.65,0,0,0,1,0,1,0,0,0
2023-03-06,电力,3,2,60.0,1.178,356659431034.89996,3566.59,0,0,0,2,0,2,1,0,0
2023-03-06,电力设备,9,5,64.28571428571429,1.4557142857142857,942168109332.81,9421.68,0,0,0,3,2,6,1,2,0
2023-03-06,电池,1,3,25.0,-0.14,273788380842.09998,2737.88,0,0,0,2,1,1,0,0,0
2023-03-06,疫苗,1,0,100.0,0.52,62235665943.68001,622.36,0,0,0,0,0,1,0,0,0
2023-03-06,白色家电,2,0,100.0,4.57,166014465092.0,1660.14,0,0,0,0,0,1,0,1,0
2023-03-06,白酒,2,1,66.66666666666666,0.15666666666666662,201364477519.16,2013.64,0,0,0,1,0,2,0,0,0
2023-03-06,稀土,0,1,0.0,-2.0,99945645660.0,999.46,0,0,0,1,0,0,0,0,0
2023-03-06,纺织制造,0,1,0.0,-0.89,63368100000.0,633.68,0,0,0,1,0,0,0,0,0
2023-03-06,美容护理,2,1,66.66666666666666,0.030000000000000065,170238660720.63,1702.39,0,0,0,1,0,2,0,0,0
2023-03-06,肉制品,1,0,100.0,0.04,92125341653.67,921.25,0,0,0,0,1,0,0,0,0
2023-03-06,股份制银行,0,1,0.0,-0.75,81860031589.56,818.60,0,0,0,1,0,0,0,0,0
2023-03-06,能源金属,1,0,100.0,0.45,93254758208.84,932.55,0,0,0,0,0,1,0,0,0
2023-03-06,航天装备,1,0,100.0,9.99,74880000000.0,748.80,0,0,0,0,0,0,0,1,0
2023-03-06,航海装备,0,1,0.0,-0.25,89383978470.08,893.84,0,0,0,1,0,0,0,0,0
2023-03-06,航空装备,1,0,100.0,0.72,77471460977.35,774.71,0,0,0,0,0,1,0,0,0
2023-03-06,航空运输,0,1,0.0,-1.67,56683218799.05,566.83,0,0,0,1,0,0,0,0,0
2023-03-06,航运,0,2,0.0,-0.94,147075056274.06,1470.75,0,0,0,2,0,0,0,0,0
2023-03-06,被动元件,1,0,100.0,0.73,61059606240.06,610.60,0,0,0,0,0,1,0,0,0
2023-03-06,计算机应用,7,5,58.333333333333336,0.7441666666666668,832244410359.36,8322.44,0,0,1,4,0,4,3,0,0
2023-03-06,计算机设备,0,2,0.0,-5.005,125359413638.51999,1253.59,0,1,0,1,0,0,0,0,0
2023-03-06,证券,0,12,0.0,-1.4808333333333332,898239070148.71,8982.39,0,0,0,12,0,0,0,0,0
2023-03-06,软件开发,4,5,44.44444444444444,0.13555555555555568,625653362233.1,6256.53,0,0,1,4,0,3,1,0,0
2023-03-06,软饮料,0,1,0.0,-0.4,81194029800.0,811.94,0,0,0,1,0,0,0,0,0
2023-03-06,输变电设备,2,0,100.0,1.58,150177180438.05,1501.77,0,0,0,0,0,2,0,0,0
2023-03-06,通信服务,1,0,100.0,3.11,80888000883.2,808.88,0,0,0,0,0,0,1,0,0
2023-03-06,通信线缆及配套,1,0,100.0,0.81,55187395872.840004,551.87,0,0,0,0,0,1,0,0,0
2023-03-06,通信终端及配件,0,1,0.0,-0.94,61770200978.850006,617.70,0,0,0,1,0,0,0,0,0
2023-03-06,通信设备,1,1,50.0,-0.06499999999999995,116957596851.69,1169.58,0,0,0,1,0,1,0,0,0
2023-03-06,酒店,1,0,100.0,3.01,59687077313.899994,596.87,0,0,0,0,0,0,1,0,0
2023-03-06,酒店及餐饮,1,0,100.0,3.01,59687077313.899994,596.87,0,0,0,0,0,0,1,0,0
2023-03-06,钛白粉,0,1,0.0,-4.16,50647177974.64,506.47,0,0,1,0,0,0,0,0,0
2023-03-06,钢铁,0,1,0.0,-0.97,92993466601.92,929.93,0,0,0,1,0,0,0,0,0
2023-03-06,银行,0,7,0.0,-0.7728571428571429,498248003969.36,4982.48,0,0,0,7,0,0,0,0,0
2023-03-06,集成电路制造,2,0,100.0,2.28,161882704812.9,1618.83,0,0,0,0,0,1,1,0,0
2023-03-06,集成电路封测,0,1,0.0,-2.1,51446877230.0,514.47,0,0,0,1,0,0,0,0,0
2023-03-06,集成电路设计,1,4,20.0,-0.262,350931833457.07,3509.32,0,0,0,4,0,0,1,0,0
2023-03-06,非金属材料,1,0,100.0,9.09,51276062493.18,512.76,0,0,0,0,0,0,0,1,0
2023-03-06,非金属材料Ⅲ,1,0,100.0,9.09,51276062493.18,512.76,0,0,0,0,0,0,0,1,0
2023-03-06,面板,0,1,0.0,-1.35,61734826652.4,617.35,0,0,0,1,0,0,0,0,0
2023-03-06,风电设备,0,1,0.0,-1.03,56733980078.82,567.34,0,0,0,1,0,0,0,0,0
2023-03-06,食品加工制造,1,0,100.0,0.04,92125341653.67,921.25,0,0,0,0,1,0,0,0,0
2023-03-06,饮料制造,4,2,66.66666666666666,0.23500000000000001,429349383182.31,4293.49,0,0,0,2,0,4,0,0,0
2023-03-06,饲料,1,0,100.0,0.61,60314264095.049995,603.14,0,0,0,0,0,1,0,0,0
2023-03-06,高速公路,1,0,100.0,1.3,53009344837.02,530.09,0,0,0,0,0,1,0,0,0
2023-03-07,IT服务,0,3,0.0,-3.313333333333333,199853928638.59998,1998.54,0,0,2,1,0,0,0,0,0
2023-03-07,LED,0,1,0.0,-2.05,83494921981.12,834.95,0,0,0,1,0,0,0,0,0
2023-03-07,专业工程,2,0,100.0,1.5450000000000002,122970058821.12,1229.70,0,0,0,0,0,2,0,0,0
2023-03-07,专用设备,0,2,0.0,-1.79,173080370764.95,1730.80,0,0,0,2,0,0,0,0,0
2023-03-07,中药,1,2,33.33333333333333,-2.5133333333333336,219367732506.26,2193.68,0,1,0,1,1,0,0,0,0
2023-03-07,乘用车,0,3,0.0,-1.54,201676687410.05,2016.77,0,0,0,3,0,0,0,0,0
2023-03-07,传媒,0,2,0.0,-1.06,157429390695.38,1574.29,0,0,0,2,0,0,0,0,0
2023-03-07,保险,0,1,0.0,-2.73,64586056359.799995,645.86,0,0,0,1,0,0,0,0,0
